user_id,age,gender,occupation_status,education_level,income_level,relationship_status,living_situation,country_region,ai_chatbot_platform,primary_use_case,daily_ai_chat_hours,human_social_interaction_hours,social_media_hours_daily,screen_time_total_hours,number_of_close_friends,loneliness_score,emotional_attachment_score,real_relationship_satisfaction,prefers_ai_over_humans,sleep_hours,sleep_quality_score,exercise_hours_weekly,anxiety_score,depression_score,stress_score,self_esteem_score,academic_or_work_performance_change,therapy_attendance,dependency_risk_label
U0112,44,Female,Employed Part-Time,Undergraduate,Lower-Middle,Married,With Roommates,Europe,ChatGPT,Entertainment,1.39,4.58,1.57,4.62,7,1.0,1.3,8.8,Yes,8.0,8.5,6.8,3.4,1.1,5.4,7.0,Improved,Yes,Low
U0113,22,Female,Employed Full-Time,Undergraduate,High,Single,Alone,South America,Character.AI,Companionship,3.71,4.1,2.37,6.27,3,6.2,6.0,5.5,No,6.5,4.2,1.2,3.9,5.8,6.3,6.5,Declined,Yes,Moderate
U0114,35,Male,Student,High School,Upper-Middle,Single,With Roommates,Asia,ChatGPT,Companionship,2.15,4.64,2.63,5.47,6,6.8,5.8,7.6,No,9.8,8.7,5.5,3.6,2.2,4.5,6.7,Declined,No,Moderate
U0115,30,Female,Student,Undergraduate,Lower-Middle,In a Relationship,With Roommates,South America,ChatGPT,Productivity/Work,2.29,3.52,3.69,8.84,5,5.0,5.5,5.8,No,7.4,8.1,0.8,2.5,3.1,2.0,5.0,Same,No,Low
U0116,27,Female,Student,Undergraduate,Upper-Middle,In a Relationship,With Family,Asia,ChatGPT,Companionship,0.69,4.61,0.06,3.49,6,3.6,1.0,8.3,No,6.5,7.7,3.6,4.1,1.0,2.2,7.5,Improved,Yes,Low
U0117,32,Female,Student,High School,Low,Married,With Family,Asia,Claude,Therapy-Substitute,0.53,3.86,0.48,2.73,3,4.7,5.6,4.4,No,8.5,7.5,3.7,5.4,2.3,4.5,4.1,Improved,No,Low
U0118,29,Male,Student,Graduate,Low,Single,With Family,Asia,Replika,Productivity/Work,0.0,6.06,1.68,3.74,7,1.0,1.0,10.0,No,9.4,10.0,6.8,2.3,1.0,1.1,9.4,Improved,No,Low
U0119,35,Male,Freelancer,Undergraduate,Low,Single,With Family,North America,Replika,Productivity/Work,2.7,3.92,1.26,6.16,5,6.6,4.4,8.5,No,6.9,6.6,0.9,4.4,5.1,4.4,6.2,Declined,No,Low
U0120,38,Male,Employed Full-Time,Graduate,Lower-Middle,Married,With Roommates,Asia,Replika,Productivity/Work,4.21,2.54,3.42,10.08,2,8.3,6.6,4.5,Yes,5.7,6.3,4.0,6.1,6.1,7.6,3.8,Declined,Yes,High
U0121,40,Male,Student,Graduate,Lower-Middle,In a Relationship,With Partner,Asia,Replika,Companionship,0.05,4.27,1.34,3.74,8,1.8,1.0,9.4,No,7.0,7.9,7.2,1.0,1.0,2.2,9.5,Improved,No,Low
U0122,39,Female,Student,High School,Upper-Middle,Single,With Partner,Asia,Character.AI,Companionship,1.25,4.24,2.03,3.95,4,2.1,3.8,7.2,No,7.7,6.8,7.3,2.1,1.6,4.4,5.7,Same,No,Low
U0123,42,Female,Employed Full-Time,Graduate,High,In a Relationship,With Roommates,Asia,Replika,Learning,1.24,4.94,1.55,2.34,4,5.6,2.9,7.7,Yes,7.0,8.1,6.1,4.5,2.6,4.5,6.4,Improved,No,Low
U0124,42,Male,Employed Full-Time,Undergraduate,Lower-Middle,In a Relationship,With Family,Europe,ChatGPT,Productivity/Work,0.0,6.65,1.06,2.04,4,1.0,1.0,9.3,No,7.3,9.6,4.7,5.5,1.0,1.9,10.0,Improved,Yes,Low
U0125,42,Prefer not to say,Employed Full-Time,Graduate,Lower-Middle,In a Relationship,With Family,North America,Character.AI,Productivity/Work,0.0,5.43,2.97,4.81,7,1.0,1.0,9.6,No,9.1,8.7,4.9,1.0,1.0,2.8,10.0,Improved,No,Low
U0126,27,Female,Unemployed,High School,Low,In a Relationship,With Roommates,Asia,Replika,Companionship,0.0,5.5,3.1,6.06,7,2.2,1.1,9.0,No,9.2,9.7,4.8,2.8,3.4,1.5,8.9,Improved,No,Low
U0127,23,Male,Employed Full-Time,Graduate,Low,Married,Alone,Europe,Character.AI,Productivity/Work,0.34,4.83,1.56,4.14,3,4.3,2.5,7.2,No,6.7,5.6,7.6,3.8,4.2,4.2,6.3,Same,No,Low
U0128,43,Male,Freelancer,Undergraduate,Lower-Middle,Married,Alone,Africa,ChatGPT,Therapy-Substitute,3.69,2.59,4.7,10.92,3,8.6,9.7,3.7,Yes,6.9,2.9,2.7,7.3,6.9,7.3,5.3,Same,No,High
U0129,29,Male,Unemployed,Undergraduate,Lower-Middle,In a Relationship,With Roommates,Europe,ChatGPT,Therapy-Substitute,0.54,3.92,1.48,3.13,6,1.0,1.0,9.2,No,8.3,8.9,6.0,2.7,3.6,1.0,7.9,Improved,No,Low
U0130,27,Male,Student,High School,Upper-Middle,Single,With Roommates,Asia,Replika,Entertainment,3.86,4.69,2.77,8.57,4,5.1,6.1,5.9,No,7.1,8.2,5.7,3.7,4.3,4.9,6.7,Same,No,High
U0131,15,Male,Freelancer,Graduate,Low,Married,With Partner,Europe,Replika,Companionship,2.0,4.51,1.81,5.87,3,4.1,5.8,4.9,No,6.1,9.2,2.0,4.4,7.3,6.2,4.9,Same,No,Moderate
U0132,39,Male,Student,Graduate,Low,In a Relationship,With Family,Asia,Claude,Companionship,2.84,2.39,4.62,8.7,2,10.0,8.9,3.3,No,5.6,4.1,2.8,9.3,9.2,7.3,2.2,Declined,Yes,High
U0133,21,Male,Employed Part-Time,Undergraduate,Lower-Middle,In a Relationship,With Roommates,Asia,ChatGPT,Entertainment,1.98,3.41,2.76,5.68,5,6.6,5.4,5.9,No,5.6,5.2,4.1,6.3,4.8,3.8,4.5,Declined,Yes,Moderate
U0134,23,Male,Student,Undergraduate,Low,Single,With Partner,Asia,Replika,Learning,2.21,1.53,2.75,6.73,3,7.1,5.4,6.6,Yes,5.5,5.6,4.7,6.1,6.3,5.0,4.7,Same,No,High
U0135,38,Female,Unemployed,Undergraduate,Low,Married,With Family,South America,Character.AI,Companionship,2.53,4.01,2.43,7.62,2,7.5,3.8,5.0,No,7.0,5.6,4.4,6.5,5.2,4.6,5.8,Same,Yes,High
U0136,15,Male,Unemployed,Graduate,Upper-Middle,In a Relationship,With Roommates,Asia,Claude,Productivity/Work,0.68,6.5,2.58,4.35,3,5.4,2.5,7.1,No,7.2,9.9,5.0,3.4,1.0,4.0,6.2,Improved,No,Low
U0137,26,Female,Employed Part-Time,High School,Low,Single,With Family,Asia,Character.AI,Companionship,1.05,3.52,1.16,4.0,6,5.9,3.5,7.0,No,6.6,6.1,2.6,4.7,2.8,4.2,6.4,Improved,No,Moderate
U0138,22,Male,Employed Part-Time,Graduate,Upper-Middle,Single,With Partner,Asia,Character.AI,Companionship,3.57,4.12,2.86,9.78,1,7.8,7.1,2.3,Yes,5.1,5.9,1.8,7.6,4.6,5.0,4.1,Same,No,High
U0139,38,Prefer not to say,Student,Undergraduate,Lower-Middle,Married,With Family,South America,Character.AI,Productivity/Work,0.0,7.39,1.23,2.71,6,1.0,1.0,10.0,No,7.1,8.5,7.7,1.0,1.0,1.0,10.0,Improved,No,Low
U0140,25,Male,Student,Undergraduate,Low,Single,Alone,Europe,Replika,Companionship,0.0,3.61,1.67,3.68,3,2.9,1.4,4.7,No,5.7,7.2,7.6,3.6,3.5,3.0,5.3,Same,No,Low
U0141,33,Male,Student,High School,Lower-Middle,Divorced/Separated,With Family,Asia,Other/Multiple,Entertainment,0.0,5.07,1.05,2.95,6,3.0,1.0,10.0,No,8.0,8.9,3.8,1.8,1.0,2.8,7.6,Same,No,Low
U0142,31,Non-binary,Student,High School,Upper-Middle,In a Relationship,With Roommates,North America,ChatGPT,Productivity/Work,1.87,2.35,3.77,7.45,7,6.4,4.3,7.0,No,4.5,6.6,1.8,4.1,4.8,4.6,3.5,Same,No,Low
U0143,22,Female,Employed Full-Time,Undergraduate,Lower-Middle,In a Relationship,With Family,North America,ChatGPT,Companionship,1.39,4.4,3.39,8.45,5,3.2,4.3,3.0,No,7.7,7.3,2.1,3.6,3.4,4.7,6.0,Same,No,Low
U0144,17,Female,Student,Undergraduate,Upper-Middle,Single,With Family,Europe,Other/Multiple,Companionship,2.02,3.76,1.0,5.33,2,7.2,6.1,6.4,Yes,7.0,5.6,2.1,5.6,6.3,6.4,4.3,Same,Yes,Moderate
U0145,17,Male,Freelancer,Graduate,Low,Single,Alone,Asia,Character.AI,Entertainment,1.54,2.8,2.26,4.23,3,6.0,3.5,7.6,No,7.0,6.7,5.6,2.2,3.9,5.5,6.8,Same,No,Moderate
U0146,15,Male,Employed Full-Time,High School,Upper-Middle,Married,With Partner,South America,Character.AI,Companionship,0.0,6.09,0.0,3.53,4,1.0,1.0,8.7,No,8.1,7.5,7.8,2.3,1.0,1.0,6.2,Improved,No,Low
U0147,41,Female,Employed Part-Time,Undergraduate,Low,Single,With Family,Asia,Character.AI,Therapy-Substitute,0.0,6.29,0.61,2.89,5,1.9,1.0,7.5,No,7.8,9.9,2.7,2.6,1.8,2.1,9.6,Same,No,Low
U0148,19,Non-binary,Student,Undergraduate,Upper-Middle,Married,With Family,Europe,ChatGPT,Productivity/Work,2.03,4.66,2.49,6.15,2,4.9,4.1,4.9,No,7.2,7.5,2.2,5.1,4.2,6.3,5.4,Same,No,High
U0149,24,Female,Unemployed,High School,Lower-Middle,Single,With Roommates,Asia,Replika,Therapy-Substitute,0.55,5.3,1.37,5.28,6,3.3,3.3,6.6,No,7.7,9.5,2.8,4.0,1.0,2.9,7.1,Improved,No,Low
U0150,21,Female,Unemployed,High School,High,Single,Alone,North America,Replika,Productivity/Work,0.93,3.36,0.94,3.1,5,2.7,1.6,8.8,Yes,8.5,9.7,3.3,3.2,2.5,3.1,8.2,Same,No,Low
U0151,40,Male,Employed Full-Time,Undergraduate,Lower-Middle,Single,With Partner,North America,ChatGPT,Companionship,0.38,2.85,2.36,6.46,3,4.9,6.7,3.5,Yes,7.7,5.3,2.5,5.8,5.4,6.0,5.8,Declined,No,High
U0152,23,Female,Employed Full-Time,Undergraduate,Low,In a Relationship,With Family,North America,ChatGPT,Companionship,1.57,3.52,3.99,7.65,3,5.8,5.4,5.7,No,7.8,6.8,2.5,7.2,5.8,5.7,3.8,Declined,No,Moderate
U0153,42,Male,Employed Part-Time,Undergraduate,Low,Divorced/Separated,With Roommates,Asia,Claude,Companionship,2.92,3.48,5.83,11.76,0,7.9,7.2,2.2,No,5.0,3.3,2.6,6.8,7.8,8.2,1.8,Declined,No,High
U0154,21,Male,Student,Undergraduate,Upper-Middle,Single,With Family,South America,ChatGPT,Productivity/Work,1.26,4.35,0.12,6.45,3,4.7,6.0,6.7,No,7.9,5.3,1.5,2.6,1.0,3.8,6.2,Same,No,Low
U0155,23,Male,Employed Full-Time,Undergraduate,Lower-Middle,Single,With Family,Asia,Claude,Therapy-Substitute,1.68,5.13,1.53,5.4,3,4.0,4.5,5.2,No,7.9,8.8,4.0,3.8,1.0,1.5,6.4,Same,No,Moderate
U0156,22,Female,Student,High School,Upper-Middle,Single,With Roommates,Europe,ChatGPT,Companionship,1.95,2.61,3.65,7.5,2,6.3,4.8,3.7,No,6.1,6.6,5.5,5.8,3.7,7.1,3.5,Declined,No,Moderate
U0157,26,Male,Student,Undergraduate,Low,In a Relationship,Alone,South America,Character.AI,Companionship,1.45,3.46,1.91,4.29,5,2.1,2.8,8.8,No,6.6,7.5,6.8,4.5,2.9,4.7,7.0,Same,No,Low
U0158,16,Male,Student,Postgraduate,Lower-Middle,Single,With Roommates,North America,Other/Multiple,Productivity/Work,1.33,3.3,0.86,4.07,8,2.5,1.0,6.9,No,7.0,7.4,7.1,1.4,4.2,4.3,6.2,Same,No,Low
U0159,15,Female,Student,Undergraduate,Low,Married,With Family,Europe,Replika,Therapy-Substitute,1.35,3.8,1.82,4.13,3,3.8,2.1,6.8,No,6.2,7.4,4.8,4.0,1.7,4.5,6.5,Improved,Yes,Low
U0160,30,Male,Student,Graduate,High,In a Relationship,Alone,Europe,Character.AI,Learning,4.11,4.24,4.45,10.38,1,8.7,7.1,5.0,No,4.6,3.1,1.0,6.4,6.7,7.4,4.9,Same,Yes,High
U0161,37,Female,Student,Undergraduate,Upper-Middle,In a Relationship,Alone,North America,Replika,Therapy-Substitute,2.61,2.82,2.9,10.4,3,6.1,6.1,4.4,Yes,7.0,5.8,3.4,6.9,5.4,5.2,4.5,Declined,No,High
U0162,37,Male,Freelancer,Graduate,High,Single,With Partner,South America,ChatGPT,Productivity/Work,2.44,3.47,3.26,7.82,2,7.2,6.3,4.1,Yes,6.5,3.9,6.8,7.7,4.6,4.1,3.6,Same,Yes,High
U0163,44,Female,Employed Full-Time,Graduate,Lower-Middle,Divorced/Separated,With Family,Asia,ChatGPT,Therapy-Substitute,3.9,2.79,4.09,9.44,2,9.7,8.8,4.4,Yes,5.9,2.6,1.3,8.3,7.5,9.7,2.6,Declined,Yes,High
U0164,38,Female,Freelancer,Undergraduate,Upper-Middle,Single,With Family,Europe,Other/Multiple,Learning,3.83,1.92,2.88,8.5,2,5.8,7.5,4.2,Yes,7.2,3.3,5.7,5.6,6.7,6.6,4.4,Same,No,High
U0165,19,Male,Employed Full-Time,Postgraduate,Upper-Middle,Single,With Family,Europe,Replika,Entertainment,0.41,4.81,2.19,4.18,5,1.4,2.1,8.7,No,7.6,10.0,1.7,1.3,1.0,1.1,8.0,Improved,Yes,Low
U0166,17,Male,Student,High School,Lower-Middle,In a Relationship,Alone,North America,Replika,Productivity/Work,2.83,3.65,2.91,8.79,2,7.1,5.3,5.5,No,7.1,5.0,3.8,5.8,6.3,5.3,3.6,Same,No,Moderate
U0167,26,Male,Employed Full-Time,High School,Upper-Middle,In a Relationship,With Family,Asia,ChatGPT,Companionship,2.12,3.31,2.51,6.54,3,7.1,7.3,4.0,Yes,5.6,6.1,3.8,5.5,6.0,7.1,2.1,Same,No,High
U0168,22,Male,Employed Full-Time,Graduate,High,Single,With Partner,North America,ChatGPT,Companionship,3.48,1.29,5.38,12.47,5,7.3,6.8,5.7,No,5.9,4.0,3.8,5.6,4.0,6.4,5.5,Same,No,High
U0169,36,Prefer not to say,Student,Graduate,High,Single,With Family,South America,ChatGPT,Productivity/Work,0.12,4.81,2.23,4.03,5,4.6,3.5,6.2,No,7.1,6.6,4.9,3.2,3.4,3.8,5.3,Same,No,Low
U0170,41,Male,Employed Full-Time,High School,Upper-Middle,Married,With Partner,Africa,Character.AI,Entertainment,0.85,2.85,0.45,3.04,3,8.3,3.6,6.2,No,8.5,6.2,4.1,3.9,5.7,4.6,6.7,Same,No,Moderate
U0171,17,Female,Student,Undergraduate,Lower-Middle,Single,With Family,North America,Replika,Productivity/Work,1.77,3.5,3.73,6.61,5,3.1,5.9,6.6,No,8.2,8.3,4.9,4.9,5.7,4.3,5.6,Declined,No,Low
U0172,15,Male,Employed Full-Time,High School,Lower-Middle,Married,With Roommates,Europe,Character.AI,Companionship,0.0,5.48,2.77,4.39,7,3.9,2.3,7.7,No,8.7,7.5,4.7,3.1,3.9,1.0,7.2,Improved,Yes,Low
U0173,17,Female,Employed Full-Time,Undergraduate,High,In a Relationship,With Partner,Africa,Claude,Entertainment,1.42,6.33,2.23,3.92,5,3.6,1.0,7.6,Yes,6.3,7.3,4.5,5.1,1.8,3.2,6.8,Same,No,Low
U0174,19,Female,Student,Graduate,Low,Single,With Family,Asia,ChatGPT,Entertainment,1.07,3.03,3.84,4.77,3,4.9,8.7,1.4,Yes,6.6,4.3,1.1,5.4,4.7,5.6,4.8,Declined,No,Moderate
U0175,29,Female,Student,Undergraduate,Upper-Middle,In a Relationship,With Partner,Asia,ChatGPT,Productivity/Work,1.09,6.18,3.75,7.47,5,1.0,1.8,9.4,No,8.4,8.0,6.2,1.0,2.1,5.3,6.7,Improved,No,Low
U0176,28,Female,Employed Part-Time,Undergraduate,Upper-Middle,Single,Alone,Europe,ChatGPT,Therapy-Substitute,1.1,3.45,0.73,2.08,6,1.9,5.5,6.0,No,9.4,6.7,6.9,3.9,1.6,3.1,6.7,Improved,No,Low
U0177,17,Male,Employed Full-Time,Undergraduate,Upper-Middle,Married,With Partner,South America,Character.AI,Productivity/Work,2.57,3.3,3.39,8.37,3,8.1,6.8,3.1,Yes,5.0,3.4,5.7,7.1,7.0,6.6,5.3,Same,No,High
U0178,15,Male,Student,High School,High,In a Relationship,With Roommates,South America,ChatGPT,Learning,0.0,3.31,4.6,6.1,2,6.6,4.6,5.2,No,7.6,6.6,2.6,6.1,4.4,7.1,4.5,Same,No,Moderate
U0179,19,Non-binary,Freelancer,Undergraduate,Lower-Middle,Single,With Family,North America,Other/Multiple,Entertainment,0.87,3.65,5.26,9.07,4,6.1,6.1,2.5,No,7.6,6.3,0.7,7.4,5.3,4.7,5.6,Declined,No,Moderate
U0180,40,Female,Student,Undergraduate,Lower-Middle,In a Relationship,With Family,Asia,ChatGPT,Productivity/Work,0.09,5.06,0.9,1.28,8,1.9,1.0,9.1,No,8.3,7.3,6.0,3.8,2.2,2.2,9.3,Improved,No,Low
U0181,37,Non-binary,Employed Full-Time,Postgraduate,Low,Divorced/Separated,With Family,North America,Other/Multiple,Therapy-Substitute,2.03,2.05,5.06,9.69,6,5.2,5.9,5.4,Yes,5.4,4.7,1.6,4.4,5.3,5.3,5.8,Declined,No,Moderate
U0182,28,Male,Freelancer,Graduate,Lower-Middle,Single,With Family,Asia,Character.AI,Learning,1.22,3.84,2.64,6.2,4,3.3,5.3,6.7,No,7.7,7.6,5.6,5.0,3.0,1.9,7.5,Improved,No,Low
U0183,21,Female,Student,High School,Lower-Middle,Married,With Family,Asia,Other/Multiple,Productivity/Work,0.12,3.48,2.98,5.46,4,2.2,1.0,7.2,No,8.1,10.0,1.9,2.1,2.2,3.0,5.8,Improved,No,Low
U0184,41,Non-binary,Student,Graduate,Lower-Middle,Single,With Family,Europe,Character.AI,Productivity/Work,0.72,3.25,2.76,6.61,8,5.9,3.9,6.1,No,7.5,4.0,6.2,4.4,2.8,5.5,5.5,Same,No,Low
U0185,23,Male,Student,Graduate,Upper-Middle,Single,Alone,Asia,Other/Multiple,Entertainment,1.33,2.98,4.17,7.57,4,6.5,6.9,4.1,No,5.4,4.6,2.6,7.5,5.8,8.3,1.8,Declined,Yes,High
U0186,29,Male,Student,Graduate,High,Single,With Roommates,South America,ChatGPT,Companionship,1.68,4.15,4.34,5.58,5,4.7,3.4,4.7,Yes,6.5,8.0,1.6,2.6,5.3,5.8,6.2,Same,No,Moderate
U0187,29,Female,Student,Undergraduate,Low,Single,With Family,North America,Replika,Productivity/Work,3.84,1.81,4.17,10.46,0,10.0,10.0,1.1,Yes,5.9,1.7,1.8,10.0,7.5,8.0,1.9,Declined,No,High
U0188,40,Female,Employed Full-Time,Undergraduate,Lower-Middle,Single,With Family,Europe,Other/Multiple,Entertainment,0.0,8.08,2.34,4.66,6,1.4,1.0,8.1,No,7.8,9.8,6.6,1.0,1.7,1.0,8.5,Same,No,Low
U0189,24,Female,Student,Undergraduate,High,Single,With Roommates,Asia,ChatGPT,Entertainment,0.0,5.4,3.01,4.77,5,1.0,1.7,10.0,No,7.5,9.7,6.6,3.6,1.2,5.1,8.7,Improved,No,Low
U0190,42,Male,Employed Full-Time,High School,Low,Married,With Family,Asia,ChatGPT,Productivity/Work,1.99,3.18,5.19,8.33,5,6.1,7.8,2.9,Yes,5.9,4.1,3.6,6.2,6.1,7.5,4.3,Same,Yes,High
U0191,27,Female,Freelancer,High School,Low,Married,With Family,Asia,Character.AI,Companionship,4.73,2.29,4.0,10.37,0,8.8,10.0,3.6,Yes,6.0,5.7,0.0,6.4,8.0,5.7,1.8,Declined,No,High
U0192,33,Male,Employed Part-Time,High School,Low,In a Relationship,With Family,Africa,Other/Multiple,Productivity/Work,1.01,7.71,1.88,6.35,8,3.3,1.3,9.4,No,8.5,8.2,4.3,2.0,3.1,6.6,6.7,Same,No,Low
U0193,21,Male,Employed Full-Time,Undergraduate,Lower-Middle,Single,With Partner,South America,Character.AI,Productivity/Work,2.24,0.91,1.29,4.61,4,6.6,2.8,7.5,No,5.9,7.4,3.8,6.4,6.2,5.0,7.3,Improved,No,Moderate
U0194,31,Male,Student,Graduate,Low,Single,With Partner,North America,Character.AI,Companionship,2.25,2.5,2.76,5.27,1,7.2,8.2,3.2,Yes,5.3,5.8,2.7,4.0,3.9,2.7,3.5,Same,No,Moderate
U0195,34,Female,Employed Full-Time,Undergraduate,High,Single,With Family,Asia,ChatGPT,Entertainment,0.0,4.91,2.89,3.42,6,3.9,3.5,6.9,No,6.8,7.7,3.7,5.1,3.4,6.4,6.8,Same,No,Low
U0196,43,Female,Employed Full-Time,High School,Lower-Middle,In a Relationship,With Roommates,Africa,ChatGPT,Companionship,3.38,3.08,1.22,6.56,5,4.7,5.4,7.2,Yes,5.3,5.3,5.4,7.0,6.0,2.5,7.2,Same,No,Moderate
U0197,18,Female,Employed Full-Time,Postgraduate,Lower-Middle,Married,Alone,Asia,Claude,Productivity/Work,1.85,4.55,2.21,7.74,2,3.5,6.6,6.9,Yes,7.5,6.7,1.4,4.3,4.9,5.4,4.6,Same,No,Low
U0198,44,Male,Student,Postgraduate,Low,Single,With Roommates,Asia,ChatGPT,Productivity/Work,0.0,5.57,2.96,7.17,6,1.9,1.5,10.0,No,6.2,9.1,5.3,1.1,1.5,3.5,7.5,Improved,No,Low
U0199,19,Female,Unemployed,Graduate,Lower-Middle,Single,With Roommates,North America,Replika,Learning,0.76,5.24,2.0,5.42,7,2.6,6.3,4.4,Yes,7.9,6.3,4.1,3.9,5.1,5.2,6.4,Same,No,Low
U0200,37,Male,Employed Full-Time,Postgraduate,Upper-Middle,In a Relationship,With Roommates,Africa,Other/Multiple,Productivity/Work,0.0,2.85,3.55,4.56,3,6.1,4.7,6.9,Yes,8.0,7.6,3.8,3.2,3.8,6.9,6.1,Declined,No,Low
U0201,21,Female,Student,Undergraduate,Upper-Middle,Single,With Family,Asia,ChatGPT,Companionship,2.55,4.06,3.17,6.84,6,5.9,3.9,4.8,No,7.2,3.9,2.4,7.9,1.3,6.4,5.0,Same,Yes,High
U0202,27,Male,Student,Postgraduate,Upper-Middle,Single,With Family,Asia,Replika,Companionship,0.0,6.37,0.46,3.34,5,1.9,1.0,10.0,No,6.5,10.0,9.3,1.8,1.0,4.3,10.0,Improved,No,Low
U0203,29,Male,Student,High School,Lower-Middle,In a Relationship,Alone,Africa,ChatGPT,Therapy-Substitute,2.92,3.3,3.1,9.35,0,5.1,6.7,5.3,No,6.6,2.5,4.6,4.5,8.0,6.2,5.2,Same,No,Moderate
U0204,25,Female,Employed Part-Time,Undergraduate,High,In a Relationship,With Partner,Asia,Character.AI,Therapy-Substitute,2.29,4.01,2.8,6.44,4,5.1,2.1,6.5,No,6.2,6.1,7.2,3.8,4.6,4.7,4.8,Same,No,Low
U0205,43,Male,Employed Part-Time,High School,Upper-Middle,Single,Alone,Asia,ChatGPT,Productivity/Work,0.4,6.36,0.0,3.82,3,2.2,2.4,8.0,No,6.7,9.5,6.2,2.6,1.0,2.8,6.4,Improved,No,Low
U0206,18,Female,Employed Part-Time,High School,Upper-Middle,Single,With Partner,Europe,Replika,Productivity/Work,4.21,0.34,5.25,11.23,1,9.1,10.0,4.1,Yes,6.3,1.8,3.0,6.5,9.4,9.7,2.5,Declined,No,High
U0207,27,Female,Student,High School,Low,Divorced/Separated,With Partner,South America,ChatGPT,Companionship,2.13,4.51,2.04,6.88,5,4.9,3.6,7.4,No,7.9,7.6,4.4,2.0,4.3,3.6,7.2,Same,No,Low
U0208,21,Male,Student,Undergraduate,Low,Single,With Family,North America,Character.AI,Productivity/Work,0.5,3.1,3.2,6.85,3,3.8,4.1,7.0,No,8.4,7.4,6.7,4.3,3.6,5.5,8.7,Improved,No,Low
U0209,41,Female,Employed Full-Time,Graduate,Low,Single,With Roommates,Oceania,Character.AI,Productivity/Work,2.47,4.05,3.53,6.51,6,5.8,7.1,3.5,Yes,6.3,5.7,4.1,7.0,6.0,5.1,4.9,Declined,No,High
U0210,33,Male,Student,Undergraduate,Upper-Middle,Single,With Roommates,Europe,ChatGPT,Companionship,3.77,1.09,4.22,10.44,1,10.0,9.8,2.7,No,5.8,2.7,1.5,9.4,6.7,7.2,2.1,Declined,Yes,High
U0211,36,Female,Student,High School,Lower-Middle,Single,With Partner,Asia,Replika,Companionship,0.91,0.78,3.38,7.72,4,5.1,7.5,7.2,No,8.0,4.7,6.0,5.8,5.0,7.6,3.5,Declined,No,Moderate
U0212,42,Female,Employed Part-Time,Graduate,Lower-Middle,Single,With Partner,Oceania,ChatGPT,Companionship,2.8,3.87,3.53,7.77,4,5.9,6.5,2.5,Yes,8.3,3.1,1.1,5.8,5.7,6.9,4.9,Same,Yes,Moderate
U0213,16,Female,Student,Undergraduate,High,Married,With Roommates,North America,Replika,Companionship,1.2,4.83,2.97,5.12,8,2.8,1.0,9.0,No,8.7,8.2,4.1,2.6,3.2,1.0,9.1,Same,No,Low
U0214,24,Male,Employed Full-Time,Undergraduate,High,Single,With Family,Asia,ChatGPT,Therapy-Substitute,2.71,4.26,2.65,7.86,2,6.3,6.1,6.9,Yes,6.6,7.4,8.1,5.9,3.5,4.1,3.7,Same,No,Moderate
U0215,27,Non-binary,Student,Graduate,High,Single,With Roommates,North America,Replika,Companionship,2.29,6.01,2.26,6.68,2,2.7,2.9,9.3,No,7.4,6.9,5.6,1.9,2.9,1.0,7.1,Improved,Yes,Low
U0216,44,Female,Student,Undergraduate,Lower-Middle,In a Relationship,With Family,Asia,ChatGPT,Companionship,1.0,3.6,1.94,4.61,6,8.7,5.1,5.5,No,6.3,4.7,0.0,5.0,7.2,5.7,3.4,Same,Yes,High
U0217,39,Male,Student,Undergraduate,Upper-Middle,In a Relationship,With Roommates,Asia,Character.AI,Companionship,3.84,3.29,3.25,9.09,4,5.1,6.8,4.4,Yes,7.1,7.0,4.6,5.6,8.7,6.0,2.9,Same,No,High
U0218,35,Male,Freelancer,Postgraduate,Lower-Middle,Married,With Partner,Asia,ChatGPT,Learning,3.77,2.16,5.59,9.69,2,10.0,8.6,3.3,Yes,5.1,3.4,0.5,7.5,6.4,7.2,4.9,Declined,No,High
U0219,20,Female,Employed Part-Time,Undergraduate,Low,Married,With Family,North America,Replika,Entertainment,0.0,5.23,0.77,3.17,7,1.7,1.0,10.0,No,8.8,10.0,5.7,1.0,1.0,2.8,10.0,Improved,No,Low
U0220,42,Female,Freelancer,Undergraduate,Low,Single,With Roommates,South America,ChatGPT,Companionship,0.36,4.48,0.79,4.75,4,1.9,1.4,8.8,No,7.7,8.3,8.6,3.2,1.0,4.4,6.5,Declined,No,Low
U0221,42,Female,Employed Full-Time,Graduate,Lower-Middle,Married,Alone,Europe,Claude,Productivity/Work,2.77,4.54,2.83,6.88,3,5.9,8.2,1.4,Yes,6.4,4.0,4.9,7.9,6.7,10.0,3.3,Same,No,High
U0222,26,Female,Student,Graduate,Lower-Middle,In a Relationship,Alone,Oceania,Claude,Companionship,0.0,5.17,0.36,1.53,4,2.8,1.0,8.2,No,7.1,9.8,8.7,1.0,1.0,3.3,8.3,Improved,No,Low
U0223,26,Female,Employed Full-Time,High School,Upper-Middle,Divorced/Separated,With Family,Asia,ChatGPT,Productivity/Work,3.17,2.96,4.31,9.65,4,6.3,6.6,5.0,Yes,6.7,6.2,2.1,4.2,7.2,7.0,3.1,Same,Yes,High
U0224,34,Male,Employed Full-Time,High School,Low,In a Relationship,With Roommates,Asia,Character.AI,Companionship,3.39,4.01,4.51,12.74,4,6.3,7.7,5.3,Yes,7.8,5.5,2.2,6.0,5.0,7.3,3.2,Declined,Yes,High
